noise_percentage,confidence_factor,correctly_classified,accuracy
29.000,0.175,805,42.6377
29.000,0.1,700,37.0763
29.000,0.225,821,43.4852
29.000,0.25,824,43.6441
29.000,0.275,935,49.5233
29.000,0.2,820,43.4322
29.000,0.325,993,52.5953
29.000,0.350,1006,53.2839
29.000,0.375,1020,54.0254
29.000,0.3,975,51.6419
29.000,0.425,1037,54.9258
29.000,0.45,1039,55.0318
29.000,0.475,1039,55.0318
29.000,0.4,1024,54.2373
29.000,0.5,1039,55.0318
29.050,0.025,650,34.428
29.050,0.05,650,34.428
29.050,0.075,688,36.4407
29.050,0.125,696,36.8644
29.050,0.150,712,37.7119
29.050,0.175,714,37.8178
29.050,0.1,688,36.4407
29.050,0.225,722,38.2415
29.050,0.25,829,43.9089
29.050,0.275,896,47.4576
29.050,0.2,718,38.0297
29.050,0.325,958,50.7415
29.050,0.350,958,50.7415
29.050,0.375,967,51.2182
29.050,0.3,946,50.1059
29.050,0.425,997,52.8072
29.050,0.45,1010,53.4958
29.050,0.475,1010,53.4958
29.050,0.4,983,52.0657
29.050,0.5,1010,53.4958
29.100,0.025,661,35.0106
29.100,0.05,661,35.0106
29.100,0.075,661,35.0106
29.100,0.125,707,37.447
29.100,0.150,712,37.7119
29.100,0.175,712,37.7119
29.100,0.1,707,37.447
29.100,0.225,841,44.5445
29.100,0.25,838,44.3856
29.100,0.275,932,49.3644
29.100,0.2,836,44.2797
29.100,0.325,945,50.053
29.100,0.350,969,51.3242
29.100,0.375,981,51.9597
29.100,0.3,942,49.8941
29.100,0.425,1018,53.9195
29.100,0.45,1026,54.3432
29.100,0.475,1026,54.3432
29.100,0.4,983,52.0657
29.100,0.5,1029,54.5021
29.150,0.025,630,33.3686
29.150,0.05,681,36.0699
29.150,0.075,683,36.1758
29.150,0.125,683,36.1758
29.150,0.150,697,36.9174
29.150,0.175,762,40.3602
29.150,0.1,683,36.1758
29.150,0.225,776,41.1017
29.150,0.25,874,46.2924
29.150,0.275,917,48.5699
29.150,0.2,770,40.7839
29.150,0.325,944,50
29.150,0.350,984,52.1186
29.150,0.375,995,52.7013
29.150,0.3,936,49.5763
29.150,0.425,1018,53.9195
29.150,0.45,1021,54.0784
29.150,0.475,1025,54.2903
29.150,0.4,1008,53.3898
29.150,0.5,1025,54.2903
29.200,0.025,640,33.8983
29.200,0.05,640,33.8983
29.200,0.075,640,33.8983
29.200,0.125,688,36.4407
29.200,0.150,688,36.4407
29.200,0.175,688,36.4407
29.200,0.1,688,36.4407
29.200,0.225,796,42.161
29.200,0.25,796,42.161
29.200,0.275,946,50.1059
29.200,0.2,688,36.4407
29.200,0.325,959,50.7945
29.200,0.350,961,50.9004
29.200,0.375,980,51.9068
29.200,0.3,954,50.5297
29.200,0.425,998,52.8602
29.200,0.45,1000,52.9661
29.200,0.475,1006,53.2839
29.200,0.4,986,52.2246
29.200,0.5,1006,53.2839
29.250,0.025,655,34.6928
29.250,0.05,655,34.6928
29.250,0.075,655,34.6928
29.250,0.125,691,36.5996
29.250,0.150,696,36.8644
29.250,0.175,703,37.2352
29.250,0.1,655,34.6928
29.250,0.225,778,41.2076
29.250,0.25,784,41.5254
29.250,0.275,907,48.0403
29.250,0.2,775,41.0487
29.250,0.325,945,50.053
29.250,0.350,955,50.5826
29.250,0.375,955,50.5826
29.250,0.3,924,48.9407
29.250,0.425,975,51.6419
29.250,0.45,989,52.3835
29.250,0.475,990,52.4364
29.250,0.4,971,51.4301
29.250,0.5,990,52.4364
29.300,0.025,643,34.0572
29.300,0.05,643,34.0572
29.300,0.075,643,34.0572
29.300,0.125,689,36.4936
29.300,0.150,691,36.5996
29.300,0.175,723,38.2945
29.300,0.1,689,36.4936
29.300,0.225,788,41.7373
29.300,0.25,876,46.3983
29.300,0.275,880,46.6102
29.300,0.2,788,41.7373
29.300,0.325,950,50.3178
29.300,0.350,956,50.6356
29.300,0.375,963,51.0064
29.300,0.3,919,48.6758
29.300,0.425,988,52.3305
29.300,0.45,992,52.5424
29.300,0.475,997,52.8072
29.300,0.4,975,51.6419
29.300,0.5,997,52.8072
29.350,0.025,649,34.375
29.350,0.05,649,34.375
29.350,0.075,649,34.375
29.350,0.125,699,37.0233
29.350,0.150,719,38.0826
29.350,0.175,719,38.0826
29.350,0.1,699,37.0233
29.350,0.225,780,41.3136
29.350,0.25,873,46.2394
29.350,0.275,970,51.3771
29.350,0.2,767,40.625
29.350,0.325,973,51.536
29.350,0.350,982,52.0127
29.350,0.375,988,52.3305
29.350,0.3,972,51.4831
29.350,0.425,1005,53.2309
29.350,0.45,1013,53.6547
29.350,0.475,1015,53.7606
29.350,0.4,994,52.6483
29.350,0.5,1015,53.7606
29.400,0.025,652,34.5339
29.400,0.05,652,34.5339
29.400,0.075,652,34.5339
29.400,0.125,696,36.8644
29.400,0.150,699,37.0233
29.400,0.175,753,39.8835
29.400,0.1,696,36.8644
29.400,0.225,793,42.0021
29.400,0.25,803,42.5318
29.400,0.275,825,43.697
29.400,0.2,791,41.8962
29.400,0.325,925,48.9936
29.400,0.350,939,49.7352
29.400,0.375,979,51.8538
29.400,0.3,934,49.4703
29.400,0.425,997,52.8072
29.400,0.45,1002,53.072
29.400,0.475,1002,53.072
29.400,0.4,985,52.1716
29.400,0.5,1002,53.072
29.450,0.025,658,34.8517
29.450,0.05,658,34.8517
29.450,0.075,706,37.3941
29.450,0.125,707,37.447
29.450,0.150,707,37.447
29.450,0.175,707,37.447
29.450,0.1,707,37.447
29.450,0.225,726,38.4534
29.450,0.25,914,48.411
29.450,0.275,931,49.3114
29.450,0.2,707,37.447
29.450,0.325,992,52.5424
29.450,0.350,1008,53.3898
29.450,0.375,1010,53.4958
29.450,0.3,968,51.2712
29.450,0.425,1019,53.9725
29.450,0.45,1026,54.3432
29.450,0.475,1026,54.3432
29.450,0.4,1014,53.7076
29.450,0.5,1026,54.3432
29.500,0.025,655,34.6928
29.500,0.05,655,34.6928
29.500,0.075,708,37.5
29.500,0.125,720,38.1356
29.500,0.150,761,40.3072
29.500,0.175,767,40.625
29.500,0.1,715,37.8708
29.500,0.225,817,43.2733
29.500,0.25,820,43.4322
29.500,0.275,937,49.6292
29.500,0.2,813,43.0614
29.500,0.325,960,50.8475
29.500,0.350,966,51.1653
29.500,0.375,991,52.4894
29.500,0.3,948,50.2119
29.500,0.425,999,52.9131
29.500,0.45,999,52.9131
29.500,0.475,999,52.9131
29.500,0.4,995,52.7013
29.500,0.5,1007,53.3369
29.550,0.025,650,34.428
29.550,0.05,700,37.0763
29.550,0.075,701,37.1292
29.550,0.125,701,37.1292
29.550,0.150,742,39.3008
29.550,0.175,792,41.9492
29.550,0.1,701,37.1292
29.550,0.225,790,41.8432
29.550,0.25,872,46.1864
29.550,0.275,894,47.3517
29.550,0.2,797,42.214
29.550,0.325,960,50.8475
29.550,0.350,960,50.8475
29.550,0.375,994,52.6483
29.550,0.3,917,48.5699
29.550,0.425,1007,53.3369
29.550,0.45,1015,53.7606
29.550,0.475,1015,53.7606
29.550,0.4,997,52.8072
29.550,0.5,1020,54.0254
29.600,0.025,657,34.7987
29.600,0.05,657,34.7987
29.600,0.075,657,34.7987
29.600,0.125,706,37.3941
29.600,0.150,706,37.3941
29.600,0.175,706,37.3941
29.600,0.1,706,37.3941
29.600,0.225,706,37.3941
29.600,0.25,902,47.7754
29.600,0.275,917,48.5699
29.600,0.2,706,37.3941
29.600,0.325,955,50.5826
29.600,0.350,966,51.1653
29.600,0.375,980,51.9068
29.600,0.3,942,49.8941
29.600,0.425,998,52.8602
29.600,0.45,1005,53.2309
29.600,0.475,1008,53.3898
29.600,0.4,991,52.4894
29.600,0.5,1008,53.3898
29.650,0.025,636,33.6864
29.650,0.05,636,33.6864
29.650,0.075,636,33.6864
29.650,0.125,679,35.964
29.650,0.150,698,36.9703
29.650,0.175,679,35.964
29.650,0.1,636,33.6864
29.650,0.225,794,42.0551
29.650,0.25,794,42.0551
29.650,0.275,899,47.6165
29.650,0.2,785,41.5784
29.650,0.325,923,48.8877
29.650,0.350,954,50.5297
29.650,0.375,967,51.2182
29.650,0.3,914,48.411
29.650,0.425,999,52.9131
29.650,0.45,1004,53.178
29.650,0.475,1004,53.178
29.650,0.4,987,52.2775
29.650,0.5,1004,53.178
29.700,0.025,633,33.5275
29.700,0.05,633,33.5275
29.700,0.075,694,36.7585
29.700,0.125,697,36.9174
29.700,0.150,757,40.0953
29.700,0.175,757,40.0953
29.700,0.1,697,36.9174
29.700,0.225,797,42.214
29.700,0.25,934,49.4703
29.700,0.275,946,50.1059
29.700,0.2,760,40.2542
29.700,0.325,971,51.4301
29.700,0.350,983,52.0657
29.700,0.375,985,52.1716
29.700,0.3,954,50.5297
29.700,0.425,991,52.4894
29.700,0.45,1007,53.3369
29.700,0.475,1013,53.6547
29.700,0.4,987,52.2775
29.700,0.5,1013,53.6547
29.750,0.025,649,34.375
29.750,0.05,649,34.375
29.750,0.075,649,34.375
29.750,0.125,711,37.6589
29.750,0.150,792,41.9492
29.750,0.175,807,42.7436
29.750,0.1,649,34.375
29.750,0.225,819,43.3792
29.750,0.25,924,48.9407
29.750,0.275,950,50.3178
29.750,0.2,811,42.9555
29.750,0.325,959,50.7945
29.750,0.350,983,52.0657
29.750,0.375,985,52.1716
29.750,0.3,957,50.6886
29.750,0.425,1010,53.4958
29.750,0.45,1017,53.8665
29.750,0.475,1020,54.0254
29.750,0.4,999,52.9131
29.750,0.5,1024,54.2373
29.800,0.025,652,34.5339
29.800,0.05,652,34.5339
29.800,0.075,652,34.5339
29.800,0.125,696,36.8644
29.800,0.150,696,36.8644
29.800,0.175,696,36.8644
29.800,0.1,696,36.8644
29.800,0.225,759,40.2013
29.800,0.25,775,41.0487
29.800,0.275,907,48.0403
29.800,0.2,698,36.9703
29.800,0.325,953,50.4767
29.800,0.350,955,50.5826
29.800,0.375,959,50.7945
29.800,0.3,946,50.1059
29.800,0.425,992,52.5424
29.800,0.45,1003,53.125
29.800,0.475,1016,53.8136
29.800,0.4,969,51.3242
29.800,0.5,1016,53.8136
29.850,0.025,640,33.8983
29.850,0.05,687,36.3877
29.850,0.075,699,37.0233
29.850,0.125,739,39.1419
29.850,0.150,744,39.4068
29.850,0.175,744,39.4068
29.850,0.1,699,37.0233
29.850,0.225,753,39.8835
29.850,0.25,772,40.8898
29.850,0.275,779,41.2606
29.850,0.2,749,39.6716
29.850,0.325,964,51.0593
29.850,0.350,969,51.3242
29.850,0.375,972,51.4831
29.850,0.3,919,48.6758
29.850,0.425,989,52.3835
29.850,0.45,993,52.5953
29.850,0.475,999,52.9131
29.850,0.4,978,51.8008
29.850,0.5,999,52.9131
29.900,0.025,639,33.8453
29.900,0.05,639,33.8453
29.900,0.075,639,33.8453
29.900,0.125,639,33.8453
29.900,0.150,680,36.0169
29.900,0.175,680,36.0169
29.900,0.1,639,33.8453
29.900,0.225,738,39.089
29.900,0.25,769,40.7309
29.900,0.275,882,46.7161
29.900,0.2,705,37.3411
29.900,0.325,942,49.8941
29.900,0.350,968,51.2712
29.900,0.375,973,51.536
29.900,0.3,904,47.8814
29.900,0.425,984,52.1186
29.900,0.45,986,52.2246
29.900,0.475,986,52.2246
29.900,0.4,979,51.8538
29.900,0.5,997,52.8072
29.950,0.025,654,34.6398
29.950,0.05,654,34.6398
29.950,0.075,654,34.6398
29.950,0.125,720,38.1356
29.950,0.150,720,38.1356
29.950,0.175,720,38.1356
29.950,0.1,718,38.0297
29.950,0.225,723,38.2945
29.950,0.25,724,38.3475
29.950,0.275,819,43.3792
29.950,0.2,720,38.1356
29.950,0.325,941,49.8411
29.950,0.350,934,49.4703
29.950,0.375,972,51.4831
29.950,0.3,935,49.5233
29.950,0.425,1001,53.0191
29.950,0.45,1006,53.2839
29.950,0.475,1013,53.6547
29.950,0.4,997,52.8072
29.950,0.5,1013,53.6547
30.000,0.025,617,32.6801
30.000,0.05,617,32.6801
30.000,0.075,668,35.3814
30.000,0.125,691,36.5996
30.000,0.150,691,36.5996
30.000,0.175,691,36.5996
30.000,0.1,691,36.5996
30.000,0.225,740,39.1949
30.000,0.25,763,40.4131
30.000,0.275,907,48.0403
30.000,0.2,694,36.7585
30.000,0.325,960,50.8475
30.000,0.350,974,51.589
30.000,0.375,974,51.589
30.000,0.3,916,48.5169
30.000,0.425,1003,53.125
30.000,0.45,1016,53.8136
30.000,0.475,1016,53.8136
30.000,0.4,986,52.2246
30.000,0.5,1016,53.8136
30.050,0.025,629,33.3157
30.050,0.05,629,33.3157
30.050,0.075,629,33.3157
30.050,0.125,672,35.5932
30.050,0.150,672,35.5932
30.050,0.175,708,37.5
30.050,0.1,629,33.3157
30.050,0.225,761,40.3072
30.050,0.25,878,46.5042
30.050,0.275,912,48.3051
30.050,0.2,758,40.1483
30.050,0.325,921,48.7818
30.050,0.350,969,51.3242
30.050,0.375,983,52.0657
30.050,0.3,918,48.6229
30.050,0.425,991,52.4894
30.050,0.45,995,52.7013
30.050,0.475,1000,52.9661
30.050,0.4,989,52.3835
30.050,0.5,1000,52.9661
30.100,0.025,652,34.5339
30.100,0.05,652,34.5339
30.100,0.075,652,34.5339
30.100,0.125,692,36.6525
30.100,0.150,691,36.5996
30.100,0.175,694,36.7585
30.100,0.1,652,34.5339
30.100,0.225,878,46.5042
30.100,0.25,896,47.4576
30.100,0.275,902,47.7754
30.100,0.2,701,37.1292
30.100,0.325,961,50.9004
30.100,0.350,993,52.5953
30.100,0.375,996,52.7542
30.100,0.3,947,50.1589
30.100,0.425,1008,53.3898
30.100,0.45,1018,53.9195
30.100,0.475,1021,54.0784
30.100,0.4,1001,53.0191
30.100,0.5,1021,54.0784
30.150,0.025,637,33.7394
30.150,0.05,637,33.7394
30.150,0.075,637,33.7394
30.150,0.125,744,39.4068
30.150,0.150,751,39.7775
30.150,0.175,765,40.5191
30.150,0.1,637,33.7394
30.150,0.225,838,44.3856
30.150,0.25,845,44.7564
30.150,0.275,895,47.4047
30.150,0.2,771,40.8369
30.150,0.325,970,51.3771
30.150,0.350,979,51.8538
30.150,0.375,987,52.2775
30.150,0.3,932,49.3644
30.150,0.425,1002,53.072
30.150,0.45,1009,53.4428
30.150,0.475,1014,53.7076
30.150,0.4,991,52.4894
30.150,0.5,1018,53.9195
30.200,0.025,656,34.7458
30.200,0.05,656,34.7458
30.200,0.075,656,34.7458
30.200,0.125,703,37.2352
30.200,0.150,703,37.2352
30.200,0.175,703,37.2352
30.200,0.1,703,37.2352
30.200,0.225,768,40.678
30.200,0.25,827,43.803
30.200,0.275,910,48.1992
30.200,0.2,722,38.2415
30.200,0.325,957,50.6886
30.200,0.350,960,50.8475
30.200,0.375,960,50.8475
30.200,0.3,923,48.8877
30.200,0.425,990,52.4364
30.200,0.45,993,52.5953
30.200,0.475,1004,53.178
30.200,0.4,977,51.7479
30.200,0.5,1004,53.178
30.250,0.025,654,34.6398
30.250,0.05,654,34.6398
30.250,0.075,654,34.6398
30.250,0.125,703,37.2352
30.250,0.150,703,37.2352
30.250,0.175,703,37.2352
30.250,0.1,700,37.0763
30.250,0.225,703,37.2352
30.250,0.25,800,42.3729
30.250,0.275,816,43.2203
30.250,0.2,703,37.2352
30.250,0.325,944,50
30.250,0.350,963,51.0064
30.250,0.375,970,51.3771
30.250,0.3,828,43.8559
30.250,0.425,998,52.8602
30.250,0.45,1002,53.072
30.250,0.475,1005,53.2309
30.250,0.4,979,51.8538
30.250,0.5,1005,53.2309
30.300,0.025,644,34.1102
30.300,0.05,644,34.1102
30.300,0.075,644,34.1102
30.300,0.125,644,34.1102
30.300,0.150,644,34.1102
30.300,0.175,681,36.0699
30.300,0.1,644,34.1102
30.300,0.225,850,45.0212
30.300,0.25,854,45.2331
30.300,0.275,856,45.339
30.300,0.2,759,40.2013
30.300,0.325,936,49.5763
30.300,0.350,956,50.6356
30.300,0.375,965,51.1123
30.300,0.3,866,45.8686
30.300,0.425,1003,53.125
30.300,0.45,1014,53.7076
30.300,0.475,1017,53.8665
30.300,0.4,988,52.3305
30.300,0.5,1017,53.8665
30.350,0.025,642,34.0042
30.350,0.05,642,34.0042
30.350,0.075,642,34.0042
30.350,0.125,642,34.0042
30.350,0.150,713,37.7648
30.350,0.175,717,37.9767
30.350,0.1,642,34.0042
30.350,0.225,748,39.6186
30.350,0.25,755,39.9894
30.350,0.275,770,40.7839
30.350,0.2,747,39.5657
30.350,0.325,942,49.8941
30.350,0.350,945,50.053
30.350,0.375,975,51.6419
30.350,0.3,923,48.8877
30.350,0.425,991,52.4894
30.350,0.45,1001,53.0191
30.350,0.475,1001,53.0191
30.350,0.4,988,52.3305
30.350,0.5,1001,53.0191
30.400,0.025,621,32.8919
30.400,0.05,621,32.8919
30.400,0.075,621,32.8919
30.400,0.125,690,36.5466
30.400,0.150,690,36.5466
30.400,0.175,690,36.5466
30.400,0.1,621,32.8919
30.400,0.225,836,44.2797
30.400,0.25,861,45.6038
30.400,0.275,871,46.1335
30.400,0.2,825,43.697
30.400,0.325,896,47.4576
30.400,0.350,967,51.2182
30.400,0.375,988,52.3305
30.400,0.3,863,45.7097
30.400,0.425,1002,53.072
30.400,0.45,1002,53.072
30.400,0.475,1002,53.072
30.400,0.4,998,52.8602
30.400,0.5,1002,53.072
30.450,0.025,638,33.7924
30.450,0.05,638,33.7924
30.450,0.075,638,33.7924
30.450,0.125,678,35.911
30.450,0.150,711,37.6589
30.450,0.175,736,38.9831
30.450,0.1,638,33.7924
30.450,0.225,752,39.8305
30.450,0.25,786,41.6314
30.450,0.275,786,41.6314
30.450,0.2,752,39.8305
30.450,0.325,908,48.0932
30.450,0.350,947,50.1589
30.450,0.375,965,51.1123
30.450,0.3,904,47.8814
30.450,0.425,993,52.5953
30.450,0.45,997,52.8072
30.450,0.475,997,52.8072
30.450,0.4,977,51.7479
30.450,0.5,997,52.8072
30.500,0.025,626,33.1568
30.500,0.05,626,33.1568
30.500,0.075,626,33.1568
30.500,0.125,665,35.2225
30.500,0.150,669,35.4343
30.500,0.175,672,35.5932
30.500,0.1,626,33.1568
30.500,0.225,768,40.678
30.500,0.25,874,46.2924
30.500,0.275,927,49.0996
30.500,0.2,767,40.625
30.500,0.325,992,52.5424
30.500,0.350,992,52.5424
30.500,0.375,992,52.5424
30.500,0.3,949,50.2648
30.500,0.425,1008,53.3898
30.500,0.45,1010,53.4958
30.500,0.475,1013,53.6547
30.500,0.4,994,52.6483
30.500,0.5,1013,53.6547
30.550,0.025,643,34.0572
30.550,0.05,643,34.0572
30.550,0.075,688,36.4407
30.550,0.125,692,36.6525
30.550,0.150,692,36.6525
30.550,0.175,692,36.6525
30.550,0.1,693,36.7055
30.550,0.225,716,37.9237
30.550,0.25,797,42.214
30.550,0.275,800,42.3729
30.550,0.2,715,37.8708
30.550,0.325,954,50.5297
30.550,0.350,990,52.4364
30.550,0.375,996,52.7542
30.550,0.3,946,50.1059
30.550,0.425,1005,53.2309
30.550,0.45,1005,53.2309
30.550,0.475,1005,53.2309
30.550,0.4,1001,53.0191
30.550,0.5,1005,53.2309
30.600,0.025,628,33.2627
30.600,0.05,628,33.2627
30.600,0.075,628,33.2627
30.600,0.125,694,36.7585
30.600,0.150,698,36.9703
30.600,0.175,711,37.6589
30.600,0.1,667,35.3284
30.600,0.225,712,37.7119
30.600,0.25,773,40.9428
30.600,0.275,869,46.0275
30.600,0.2,711,37.6589
30.600,0.325,897,47.5106
30.600,0.350,901,47.7225
30.600,0.375,921,48.7818
30.600,0.3,897,47.5106
30.600,0.425,959,50.7945
30.600,0.45,967,51.2182
30.600,0.475,969,51.3242
30.600,0.4,953,50.4767
30.600,0.5,969,51.3242
30.650,0.025,631,33.4216
30.650,0.05,631,33.4216
30.650,0.075,631,33.4216
30.650,0.125,699,37.0233
30.650,0.150,708,37.5
30.650,0.175,708,37.5
30.650,0.1,699,37.0233
30.650,0.225,786,41.6314
30.650,0.25,802,42.4788
30.650,0.275,937,49.6292
30.650,0.2,708,37.5
30.650,0.325,962,50.9534
30.650,0.350,977,51.7479
30.650,0.375,993,52.5953
30.650,0.3,951,50.3708
30.650,0.425,1014,53.7076
30.650,0.45,1016,53.8136
30.650,0.475,1025,54.2903
30.650,0.4,1012,53.6017
30.650,0.5,1025,54.2903
30.700,0.025,642,34.0042
30.700,0.05,642,34.0042
30.700,0.075,642,34.0042
30.700,0.125,684,36.2288
30.700,0.150,684,36.2288
30.700,0.175,684,36.2288
30.700,0.1,642,34.0042
30.700,0.225,816,43.2203
30.700,0.25,827,43.803
30.700,0.275,821,43.4852
30.700,0.2,744,39.4068
30.700,0.325,946,50.1059
30.700,0.350,955,50.5826
30.700,0.375,966,51.1653
30.700,0.3,935,49.5233
30.700,0.425,989,52.3835
30.700,0.45,993,52.5953
30.700,0.475,993,52.5953
30.700,0.4,977,51.7479
30.700,0.5,993,52.5953
30.750,0.025,633,33.5275
30.750,0.05,633,33.5275
30.750,0.075,685,36.2818
30.750,0.125,686,36.3347
30.750,0.150,686,36.3347
30.750,0.175,686,36.3347
30.750,0.1,686,36.3347
30.750,0.225,890,47.1398
30.750,0.25,891,47.1928
30.750,0.275,915,48.464
30.750,0.2,798,42.2669
30.750,0.325,971,51.4301
30.750,0.350,973,51.536
30.750,0.375,975,51.6419
30.750,0.3,940,49.7881
30.750,0.425,997,52.8072
30.750,0.45,1013,53.6547
30.750,0.475,1016,53.8136
30.750,0.4,979,51.8538
30.750,0.5,1016,53.8136
30.800,0.025,641,33.9513
30.800,0.05,641,33.9513
30.800,0.075,641,33.9513
30.800,0.125,749,39.6716
30.800,0.150,749,39.6716
30.800,0.175,752,39.8305
30.800,0.1,686,36.3347
30.800,0.225,751,39.7775
30.800,0.25,794,42.0551
30.800,0.275,930,49.2585
30.800,0.2,750,39.7246
30.800,0.325,953,50.4767
30.800,0.350,981,51.9597
30.800,0.375,988,52.3305
30.800,0.3,943,49.947
30.800,0.425,1006,53.2839
30.800,0.45,1009,53.4428
30.800,0.475,1009,53.4428
30.800,0.4,988,52.3305
30.800,0.5,1009,53.4428
30.850,0.025,670,35.4873
30.850,0.05,670,35.4873
30.850,0.075,670,35.4873
30.850,0.125,711,37.6589
30.850,0.150,712,37.7119
30.850,0.175,714,37.8178
30.850,0.1,711,37.6589
30.850,0.225,782,41.4195
30.850,0.25,856,45.339
30.850,0.275,859,45.4979
30.850,0.2,714,37.8178
30.850,0.325,984,52.1186
30.850,0.350,994,52.6483
30.850,0.375,996,52.7542
30.850,0.3,970,51.3771
30.850,0.425,1017,53.8665
30.850,0.45,1017,53.8665
30.850,0.475,1028,54.4492
30.850,0.4,1007,53.3369
30.850,0.5,1028,54.4492
30.900,0.025,658,34.8517
30.900,0.05,658,34.8517
30.900,0.075,658,34.8517
30.900,0.125,708,37.5
30.900,0.150,708,37.5
30.900,0.175,708,37.5
30.900,0.1,708,37.5
30.900,0.225,776,41.1017
30.900,0.25,784,41.5254
30.900,0.275,823,43.5911
30.900,0.2,775,41.0487
30.900,0.325,950,50.3178
30.900,0.350,958,50.7415
30.900,0.375,965,51.1123
30.900,0.3,935,49.5233
30.900,0.425,980,51.9068
30.900,0.45,988,52.3305
30.900,0.475,997,52.8072
30.900,0.4,969,51.3242
30.900,0.5,997,52.8072
30.950,0.025,637,33.7394
30.950,0.05,637,33.7394
30.950,0.075,686,36.3347
30.950,0.125,686,36.3347
30.950,0.150,686,36.3347
30.950,0.175,761,40.3072
30.950,0.1,686,36.3347
30.950,0.225,774,40.9958
30.950,0.25,902,47.7754
30.950,0.275,946,50.1059
30.950,0.2,769,40.7309
30.950,0.325,960,50.8475
30.950,0.350,966,51.1653
30.950,0.375,966,51.1653
30.950,0.3,947,50.1589
30.950,0.425,980,51.9068
30.950,0.45,998,52.8602
30.950,0.475,1005,53.2309
30.950,0.4,974,51.589
30.950,0.5,1012,53.6017
31.000,0.025,661,35.0106
31.000,0.05,661,35.0106
31.000,0.075,661,35.0106
31.000,0.125,701,37.1292
31.000,0.150,701,37.1292
31.000,0.175,710,37.6059
31.000,0.1,701,37.1292
31.000,0.225,710,37.6059
31.000,0.25,710,37.6059
31.000,0.275,764,40.4661
31.000,0.2,710,37.6059
31.000,0.325,922,48.8347
31.000,0.350,929,49.2055
31.000,0.375,944,50
31.000,0.3,878,46.5042
31.000,0.425,958,50.7415
31.000,0.45,964,51.0593
31.000,0.475,985,52.1716
31.000,0.4,948,50.2119
31.000,0.5,994,52.6483
31.050,0.025,647,34.2691
31.050,0.05,647,34.2691
31.050,0.075,647,34.2691
31.050,0.125,687,36.3877
31.050,0.150,705,37.3411
31.050,0.175,705,37.3411
31.050,0.1,647,34.2691
31.050,0.225,732,38.7712
31.050,0.25,772,40.8898
31.050,0.275,895,47.4047
31.050,0.2,718,38.0297
31.050,0.325,945,50.053
31.050,0.350,958,50.7415
31.050,0.375,958,50.7415
31.050,0.3,924,48.9407
31.050,0.425,967,51.2182
31.050,0.45,971,51.4301
31.050,0.475,980,51.9068
31.050,0.4,958,50.7415
31.050,0.5,980,51.9068
31.100,0.025,653,34.5869
31.100,0.05,653,34.5869
31.100,0.075,705,37.3411
31.100,0.125,712,37.7119
31.100,0.150,712,37.7119
31.100,0.175,712,37.7119
31.100,0.1,705,37.3411
31.100,0.225,775,41.0487
31.100,0.25,789,41.7903
31.100,0.275,930,49.2585
31.100,0.2,773,40.9428
31.100,0.325,950,50.3178
31.100,0.350,974,51.589
31.100,0.375,998,52.8602
31.100,0.3,941,49.8411
31.100,0.425,1004,53.178
31.100,0.45,1017,53.8665
31.100,0.475,1017,53.8665
31.100,0.4,1004,53.178
31.100,0.5,1017,53.8665
31.150,0.025,620,32.839
31.150,0.05,620,32.839
31.150,0.075,674,35.6992
31.150,0.125,675,35.7521
31.150,0.150,675,35.7521
31.150,0.175,698,36.9703
31.150,0.1,675,35.7521
31.150,0.225,814,43.1144
31.150,0.25,821,43.4852
31.150,0.275,929,49.2055
31.150,0.2,808,42.7966
31.150,0.325,950,50.3178
31.150,0.350,961,50.9004
31.150,0.375,961,50.9004
31.150,0.3,941,49.8411
31.150,0.425,977,51.7479
31.150,0.45,992,52.5424
31.150,0.475,997,52.8072
31.150,0.4,965,51.1123
31.150,0.5,1002,53.072
31.200,0.025,616,32.6271
31.200,0.05,616,32.6271
31.200,0.075,616,32.6271
31.200,0.125,664,35.1695
31.200,0.150,666,35.2754
31.200,0.175,717,37.9767
31.200,0.1,664,35.1695
31.200,0.225,738,39.089
31.200,0.25,902,47.7754
31.200,0.275,935,49.5233
31.200,0.2,717,37.9767
31.200,0.325,972,51.4831
31.200,0.350,979,51.8538
31.200,0.375,982,52.0127
31.200,0.3,952,50.4237
31.200,0.425,996,52.7542
31.200,0.45,1001,53.0191
31.200,0.475,1003,53.125
31.200,0.4,984,52.1186
31.200,0.5,1010,53.4958
31.250,0.025,622,32.9449
31.250,0.05,622,32.9449
31.250,0.075,668,35.3814
31.250,0.125,670,35.4873
31.250,0.150,670,35.4873
31.250,0.175,670,35.4873
31.250,0.1,670,35.4873
31.250,0.225,890,47.1398
31.250,0.25,908,48.0932
31.250,0.275,931,49.3114
31.250,0.2,671,35.5403
31.250,0.325,948,50.2119
31.250,0.350,956,50.6356
31.250,0.375,986,52.2246
31.250,0.3,942,49.8941
31.250,0.425,1005,53.2309
31.250,0.45,1008,53.3898
31.250,0.475,1011,53.5487
31.250,0.4,997,52.8072
31.250,0.5,1011,53.5487
31.300,0.025,645,34.1631
31.300,0.05,645,34.1631
31.300,0.075,645,34.1631
31.300,0.125,645,34.1631
31.300,0.150,686,36.3347
31.300,0.175,697,36.9174
